"","st_cd_fips","year","...1.x","pollster","sponsors","display_name","fte_grade","start_date","end_date","sample_size","population","election_date","candidate_name","state.x","st_fips.x","cd_fips","dem_cand","rep_cand","DEM","REP","...1.y","...2.x","cd","state.y","cvap","moe","...1","...2.y","office","state","st_fips.y","district_num","district_id","winner_party","RepVotes","RepCandidate","RepStatus","DemVotes","DemCandidate","DemStatus","RepVotesMajorPercent","DemVotesMajorPercent","winner_candidate","winner_candidate_inc","president_party"
"67","0625",2018,965,"Siena College/NYT Upshot","New York Times","Siena College/The New York Times Upshot","A+","9/17/18","9/19/18",500,"lv","11/6/18","Katie Hill","California","06","25","Katie Hill","Stephen Knight","45.26","47.41",1354,1354,"25","California",476031,3071,482,482,"House","California","06","25","CA25","D",111813,"Knight, Steve","Incumbent",133209,"Hill, Katie","Challenger",45.63,54.37,"DemCandidate","Challenger","R"
"68","0625",2018,1293,"Strategies 360",NA,"Strategies 360","B/C","6/22/17","6/25/17",401,"rv","11/6/18","Stephen Knight","California","06","25",NA,"Stephen Knight","NULL","49",1354,1354,"25","California",476031,3071,482,482,"House","California","06","25","CA25","D",111813,"Knight, Steve","Incumbent",133209,"Hill, Katie","Challenger",45.63,54.37,"DemCandidate","Challenger","R"
"69","0625",2018,1184,"Global Strategy Group","League of Conservation Voters | EDF Action","Global Strategy Group","B/C","6/11/18","6/21/18",400,"lv","11/6/18","Stephen Knight","California","06","25","Andy Kim","Stephen Knight","42","45",1354,1354,"25","California",476031,3071,482,482,"House","California","06","25","CA25","D",111813,"Knight, Steve","Incumbent",133209,"Hill, Katie","Challenger",45.63,54.37,"DemCandidate","Challenger","R"
"70","0625",2018,944,"UC Berkeley","LA Times","University of California, Berkeley","B/C","9/16/18","9/23/18",650,"lv","11/6/18","Katie Hill","California","06","25","Katie Hill","Stephen Knight","50","46",1354,1354,"25","California",476031,3071,482,482,"House","California","06","25","CA25","D",111813,"Knight, Steve","Incumbent",133209,"Hill, Katie","Challenger",45.63,54.37,"DemCandidate","Challenger","R"
"71","0625",2018,966,"Siena College/NYT Upshot","New York Times","Siena College/The New York Times Upshot","A+","9/17/18","9/19/18",500,"rv","11/6/18","Katie Hill","California","06","25","Katie Hill","Stephen Knight","44.84","43.05",1354,1354,"25","California",476031,3071,482,482,"House","California","06","25","CA25","D",111813,"Knight, Steve","Incumbent",133209,"Hill, Katie","Challenger",45.63,54.37,"DemCandidate","Challenger","R"
"72","0625",2018,1162,"IMGE Insights",NA,"IMGE Insights","B/C","7/9/18","7/12/18",400,"rv","11/6/18","Stephen Knight","California","06","25","Jason Crow","Stephen Knight","45","47",1354,1354,"25","California",476031,3071,482,482,"House","California","06","25","CA25","D",111813,"Knight, Steve","Incumbent",133209,"Hill, Katie","Challenger",45.63,54.37,"DemCandidate","Challenger","R"
"73","0625",2018,639,"Siena College/NYT Upshot","New York Times","Siena College/The New York Times Upshot","A+","10/25/18","10/28/18",504,"rv","11/6/18","Katie Hill","California","06","25","Katie Hill","Stephen Knight","41.08","46.04",1354,1354,"25","California",476031,3071,482,482,"House","California","06","25","CA25","D",111813,"Knight, Steve","Incumbent",133209,"Hill, Katie","Challenger",45.63,54.37,"DemCandidate","Challenger","R"
"74","0625",2018,1267,"PPP","Progressive Change Campaign Committee","Public Policy Polling","A-","2/14/18","2/15/18",283,"rv","11/6/18","Stephen Knight","California","06","25","Andy Kim","Stephen Knight","43","40",1354,1354,"25","California",476031,3071,482,482,"House","California","06","25","CA25","D",111813,"Knight, Steve","Incumbent",133209,"Hill, Katie","Challenger",45.63,54.37,"DemCandidate","Challenger","R"
"75","0625",2018,1277,"Fairbank, Maslin, Maullin, Metz & Associates","CA-BAM! PAC","FM3 Research","C/D","1/24/18","1/28/18",650,"lv","11/6/18","Stephen Knight","California","06","25","Ben McAdams","Stephen Knight","42","40",1354,1354,"25","California",476031,3071,482,482,"House","California","06","25","CA25","D",111813,"Knight, Steve","Incumbent",133209,"Hill, Katie","Challenger",45.63,54.37,"DemCandidate","Challenger","R"
"76","0625",2020,259,"Breakthrough Campaigns",NA,"Breakthrough Campaigns",NA,"10/3/20","10/6/20",644,"lv","11/3/20","Mike Garcia","California","06","25","Chellie M. Pingree","Mike Garcia","54.5","47",2226,2226,"25","California",474528,3967,46,46,"House","California","06","25","CA25","R",169638,"Garcia, Mike","Incumbent",169305,"Smith, Christy","Challenger",50.05,49.95,"RepCandidate","Incumbent","D"
"77","0625",2020,490,"DCCC Targeting Team","DCCC","DCCC Targeting and Analytics Department","B/C","5/6/20","5/10/20",675,"lv","5/12/20","Mike Garcia","California","06","25","Jon Hoadley","Mike Garcia","38","46",2226,2226,"25","California",474528,3967,46,46,"House","California","06","25","CA25","R",169638,"Garcia, Mike","Incumbent",169305,"Smith, Christy","Challenger",50.05,49.95,"RepCandidate","Incumbent","D"
"78","0625",2020,312,"Normington, Petts & Associates","House Majority PAC","Normington, Petts & Associates","B/C","9/21/20","9/23/20",400,"lv","11/3/20","Mike Garcia","California","06","25","Jared Forrest Golden","Mike Garcia","56","45",2226,2226,"25","California",474528,3967,46,46,"House","California","06","25","CA25","R",169638,"Garcia, Mike","Incumbent",169305,"Smith, Christy","Challenger",50.05,49.95,"RepCandidate","Incumbent","D"
"79","0625",2020,432,"American Viewpoint","Congressional Leadership Fund","American Viewpoint","B/C","7/26/20","7/28/20",400,"lv","11/3/20","Mike Garcia","California","06","25","Tracy Mitrano","Mike Garcia","38","48",2226,2226,"25","California",474528,3967,46,46,"House","California","06","25","CA25","R",169638,"Garcia, Mike","Incumbent",169305,"Smith, Christy","Challenger",50.05,49.95,"RepCandidate","Incumbent","D"
"80","0625",2020,365,"Global Strategy Group","DCCC","Global Strategy Group","B/C","8/26/20","8/30/20",400,"lv","11/3/20","Mike Garcia","California","06","25","Margaret Good","Mike Garcia","35","46",2226,2226,"25","California",474528,3967,46,46,"House","California","06","25","CA25","R",169638,"Garcia, Mike","Incumbent",169305,"Smith, Christy","Challenger",50.05,49.95,"RepCandidate","Incumbent","D"
"81","0639",2018,1281,"Remington",NA,"Remington Research Group","B","1/10/18","1/11/18",761,"lv","11/6/18","Young Kim","California","06","39","Steven A. Horsford","Young Kim","42","41",1368,1368,"39","California",483902,3201,496,496,"House","California","06","39","CA39","D",118391,"Kim, Young","Challenger",126002,"Cisneros, Gil","Challenger",48.44,51.56,"DemCandidate","Challenger","R"
"82","0639",2018,1204,"DCCC Targeting Team","DCCC","DCCC Targeting and Analytics Department","B/C","6/10/18","6/10/18",536,"lv","11/6/18","Young Kim","California","06","39","George B. Scott","Young Kim","41","45",1368,1368,"39","California",483902,3201,496,496,"House","California","06","39","CA39","D",118391,"Kim, Young","Challenger",126002,"Cisneros, Gil","Challenger",48.44,51.56,"DemCandidate","Challenger","R"
"83","0639",2018,992,"Monmouth U.",NA,"Monmouth University","A","9/13/18","9/16/18",402,"v","11/6/18","Gilbert Cisneros","California","06","39","Gilbert Cisneros","Young Kim","42","46",1368,1368,"39","California",483902,3201,496,496,"House","California","06","39","CA39","D",118391,"Kim, Young","Challenger",126002,"Cisneros, Gil","Challenger",48.44,51.56,"DemCandidate","Challenger","R"
"84","0639",2018,868,"Tulchin Research",NA,"Tulchin Research","B/C","9/28/18","10/2/18",400,"lv","11/6/18","Gilbert Cisneros","California","06","39","Gilbert Cisneros","Young Kim","48","47",1368,1368,"39","California",483902,3201,496,496,"House","California","06","39","CA39","D",118391,"Kim, Young","Challenger",126002,"Cisneros, Gil","Challenger",48.44,51.56,"DemCandidate","Challenger","R"
"85","0639",2018,993,"Monmouth U.",NA,"Monmouth University","A","9/13/18","9/16/18",300,"lv","11/6/18","Gilbert Cisneros","California","06","39","Gilbert Cisneros","Young Kim","c(41, 43)","c(51, 49)",1368,1368,"39","California",483902,3201,496,496,"House","California","06","39","CA39","D",118391,"Kim, Young","Challenger",126002,"Cisneros, Gil","Challenger",48.44,51.56,"DemCandidate","Challenger","R"
"86","0639",2018,1122,"Tulchin Research",NA,"Tulchin Research","B/C","8/1/18","8/6/18",600,"lv","11/6/18","Young Kim","California","06","39","Tim Bjorkman","Young Kim","33","42",1368,1368,"39","California",483902,3201,496,496,"House","California","06","39","CA39","D",118391,"Kim, Young","Challenger",126002,"Cisneros, Gil","Challenger",48.44,51.56,"DemCandidate","Challenger","R"
"87","0639",2018,945,"UC Berkeley","LA Times","University of California, Berkeley","B/C","9/16/18","9/23/18",552,"lv","11/6/18","Gilbert Cisneros","California","06","39","Gilbert Cisneros","Young Kim","49","48",1368,1368,"39","California",483902,3201,496,496,"House","California","06","39","CA39","D",118391,"Kim, Young","Challenger",126002,"Cisneros, Gil","Challenger",48.44,51.56,"DemCandidate","Challenger","R"
"88","0639",2018,689,"Siena College/NYT Upshot","New York Times","Siena College/The New York Times Upshot","A+","10/18/18","10/23/18",496,"rv","11/6/18","Gilbert Cisneros","California","06","39","Gilbert Cisneros","Young Kim","49.97","39.57",1368,1368,"39","California",483902,3201,496,496,"House","California","06","39","CA39","D",118391,"Kim, Young","Challenger",126002,"Cisneros, Gil","Challenger",48.44,51.56,"DemCandidate","Challenger","R"
"89","0639",2018,688,"Siena College/NYT Upshot","New York Times","Siena College/The New York Times Upshot","A+","10/18/18","10/23/18",496,"lv","11/6/18","Gilbert Cisneros","California","06","39","Gilbert Cisneros","Young Kim","46.97","45.95",1368,1368,"39","California",483902,3201,496,496,"House","California","06","39","CA39","D",118391,"Kim, Young","Challenger",126002,"Cisneros, Gil","Challenger",48.44,51.56,"DemCandidate","Challenger","R"
"90","0639",2020,426,"POS","NRCC","Public Opinion Strategies","A-","7/27/20","7/30/20",400,"lv","11/3/20","Young Kim","California","06","39","Patricia Timmons-Goodson","Young Kim","41","45",2240,2240,"39","California",495007,4445,60,60,"House","California","06","39","CA39","R",173946,"Kim, Young","Challenger",169837,"Cisneros, Gil","Incumbent",50.6,49.4,"RepCandidate","Challenger","D"
"91","0639",2020,528,"NRCC","NRCC","NRCC",NA,"6/30/19","7/2/19",400,"lv","11/3/20","Gilbert Cisneros","California","06","39","Gilbert Cisneros","Young Kim","44","46",2240,2240,"39","California",495007,4445,60,60,"House","California","06","39","CA39","R",173946,"Kim, Young","Challenger",169837,"Cisneros, Gil","Incumbent",50.6,49.4,"RepCandidate","Challenger","D"
"92","0639",2020,232,"POS",NA,"Public Opinion Strategies","A-","10/11/20","10/14/20",400,"lv","11/3/20","Young Kim","California","06","39","Alyse S. Galvin","Young Kim","41","47",2240,2240,"39","California",495007,4445,60,60,"House","California","06","39","CA39","R",173946,"Kim, Young","Challenger",169837,"Cisneros, Gil","Incumbent",50.6,49.4,"RepCandidate","Challenger","D"
"93","0645",2018,1263,"PPP","Progressive Change Campaign Committee","Public Policy Polling","A-","2/20/18","2/21/18",648,"rv","11/6/18","Mimi Walters","California","06","45","Gretchen Driskell","Mimi Walters","37","44",1374,1374,"45","California",517976,3602,502,502,"House","California","06","45","CA45","D",146383,"Walters, Mimi","Incumbent",158906,"Porter, Katie","Challenger",47.95,52.05,"DemCandidate","Challenger","R"
"94","0645",2018,978,"Global Strategy Group",NA,"Global Strategy Group","B/C","9/14/18","9/18/18",500,"lv","11/6/18","Katie Porter","California","06","45","Katie Porter","Mimi Walters","46","43",1374,1374,"45","California",517976,3602,502,502,"House","California","06","45","CA45","D",146383,"Walters, Mimi","Incumbent",158906,"Porter, Katie","Challenger",47.95,52.05,"DemCandidate","Challenger","R"
"95","0645",2018,584,"Siena College/NYT Upshot","New York Times","Siena College/The New York Times Upshot","A+","10/26/18","11/1/18",499,"lv","11/6/18","Katie Porter","California","06","45","Katie Porter","Mimi Walters","47.76","46.48",1374,1374,"45","California",517976,3602,502,502,"House","California","06","45","CA45","D",146383,"Walters, Mimi","Incumbent",158906,"Porter, Katie","Challenger",47.95,52.05,"DemCandidate","Challenger","R"
"96","0645",2018,1133,"Global Strategy Group",NA,"Global Strategy Group","B/C","7/26/18","7/31/18",500,"lv","11/6/18","Katie Porter","California","06","45","Katie Porter","Mimi Walters","44","45",1374,1374,"45","California",517976,3602,502,502,"House","California","06","45","CA45","D",146383,"Walters, Mimi","Incumbent",158906,"Porter, Katie","Challenger",47.95,52.05,"DemCandidate","Challenger","R"
"97","0645",2018,946,"UC Berkeley","LA Times","University of California, Berkeley","B/C","9/16/18","9/23/18",519,"lv","11/6/18","Katie Porter","California","06","45","Katie Porter","Mimi Walters","52","45",1374,1374,"45","California",517976,3602,502,502,"House","California","06","45","CA45","D",146383,"Walters, Mimi","Incumbent",158906,"Porter, Katie","Challenger",47.95,52.05,"DemCandidate","Challenger","R"
"98","0645",2018,1222,"PPP","End Citizens United","Public Policy Polling","A-","5/10/18","5/12/18",599,"lv","11/6/18","Mimi Walters","California","06","45","Danny O'Connor","Mimi Walters","43","43",1374,1374,"45","California",517976,3602,502,502,"House","California","06","45","CA45","D",146383,"Walters, Mimi","Incumbent",158906,"Porter, Katie","Challenger",47.95,52.05,"DemCandidate","Challenger","R"
"99","0645",2018,919,"Siena College/NYT Upshot","New York Times","Siena College/The New York Times Upshot","A+","9/21/18","9/25/18",518,"lv","11/6/18","Katie Porter","California","06","45","Katie Porter","Mimi Walters","48.28","43.36",1374,1374,"45","California",517976,3602,502,502,"House","California","06","45","CA45","D",146383,"Walters, Mimi","Incumbent",158906,"Porter, Katie","Challenger",47.95,52.05,"DemCandidate","Challenger","R"
"100","0645",2018,742,"POS","NRCC","Public Opinion Strategies","A-","10/14/18","10/17/18",400,"lv","11/6/18","Katie Porter","California","06","45","Katie Porter","Mimi Walters","46","50",1374,1374,"45","California",517976,3602,502,502,"House","California","06","45","CA45","D",146383,"Walters, Mimi","Incumbent",158906,"Porter, Katie","Challenger",47.95,52.05,"DemCandidate","Challenger","R"
"101","0645",2018,585,"Siena College/NYT Upshot","New York Times","Siena College/The New York Times Upshot","A+","10/26/18","11/1/18",499,"rv","11/6/18","Katie Porter","California","06","45","Katie Porter","Mimi Walters","49.26","41.29",1374,1374,"45","California",517976,3602,502,502,"House","California","06","45","CA45","D",146383,"Walters, Mimi","Incumbent",158906,"Porter, Katie","Challenger",47.95,52.05,"DemCandidate","Challenger","R"
"102","0645",2018,1110,"Tulchin Research","DCCC","Tulchin Research","B/C","8/10/18","8/14/18",500,"lv","11/6/18","Katie Porter","California","06","45","Katie Porter","Mimi Walters","49","46",1374,1374,"45","California",517976,3602,502,502,"House","California","06","45","CA45","D",146383,"Walters, Mimi","Incumbent",158906,"Porter, Katie","Challenger",47.95,52.05,"DemCandidate","Challenger","R"
"103","0645",2018,937,"GBAO","End Citizens United","GBAO","B/C","9/20/18","9/23/18",400,"lv","11/6/18","Katie Porter","California","06","45","Katie Porter","Mimi Walters","48","47",1374,1374,"45","California",517976,3602,502,502,"House","California","06","45","CA45","D",146383,"Walters, Mimi","Incumbent",158906,"Porter, Katie","Challenger",47.95,52.05,"DemCandidate","Challenger","R"
"104","0645",2018,757,"TargetPoint","REP (partisan)","TargetPoint","B/C","10/14/18","10/16/18",365,"lv","11/6/18","Katie Porter","California","06","45","Katie Porter","Mimi Walters","42","50",1374,1374,"45","California",517976,3602,502,502,"House","California","06","45","CA45","D",146383,"Walters, Mimi","Incumbent",158906,"Porter, Katie","Challenger",47.95,52.05,"DemCandidate","Challenger","R"
"105","0645",2018,920,"Siena College/NYT Upshot","New York Times","Siena College/The New York Times Upshot","A+","9/21/18","9/25/18",518,"rv","11/6/18","Katie Porter","California","06","45","Katie Porter","Mimi Walters","46.35","40.1",1374,1374,"45","California",517976,3602,502,502,"House","California","06","45","CA45","D",146383,"Walters, Mimi","Incumbent",158906,"Porter, Katie","Challenger",47.95,52.05,"DemCandidate","Challenger","R"
"106","0648",2018,1292,"Tulchin Research",NA,"Tulchin Research","B/C","9/30/17","10/5/17",401,"lv","11/6/18","Dana Rohrabacher","California","06","48","Katie Hill","Dana Rohrabacher","42","48",1377,1377,"48","California",525036,2507,505,505,"House","California","06","48","CA48","D",136899,"Rohrabacher, Dana","Incumbent",157837,"Rouda, Harley Jr.","Challenger",46.45,53.55,"DemCandidate","Challenger","R"
"107","0648",2018,711,"TP Research",NA,"TP Research","C/D","10/18/18","10/19/18",440,"lv","11/6/18","Harley Rouda","California","06","48","Harley Rouda","Dana Rohrabacher","41.4","49.2",1377,1377,"48","California",525036,2507,505,505,"House","California","06","48","CA48","D",136899,"Rohrabacher, Dana","Incumbent",157837,"Rouda, Harley Jr.","Challenger",46.45,53.55,"DemCandidate","Challenger","R"
"108","0648",2018,707,"Monmouth U.",NA,"Monmouth University","A","10/17/18","10/21/18",372,"lv","11/6/18","Harley Rouda","California","06","48","Harley Rouda","Dana Rohrabacher","c(48, 50, 46)","c(50, 48, 52)",1377,1377,"48","California",525036,2507,505,505,"House","California","06","48","CA48","D",136899,"Rohrabacher, Dana","Incumbent",157837,"Rouda, Harley Jr.","Challenger",46.45,53.55,"DemCandidate","Challenger","R"
"109","0648",2018,947,"UC Berkeley","LA Times","University of California, Berkeley","B/C","9/16/18","9/23/18",623,"lv","11/6/18","Harley Rouda","California","06","48","Harley Rouda","Dana Rohrabacher","48","48",1377,1377,"48","California",525036,2507,505,505,"House","California","06","48","CA48","D",136899,"Rohrabacher, Dana","Incumbent",157837,"Rouda, Harley Jr.","Challenger",46.45,53.55,"DemCandidate","Challenger","R"
"110","0648",2018,1159,"Monmouth U.",NA,"Monmouth University","A","7/11/18","7/15/18",402,"v","11/6/18","Dana Rohrabacher","California","06","48","Harley Rouda","Dana Rohrabacher","c(47, 48)","43",1377,1377,"48","California",525036,2507,505,505,"House","California","06","48","CA48","D",136899,"Rohrabacher, Dana","Incumbent",157837,"Rouda, Harley Jr.","Challenger",46.45,53.55,"DemCandidate","Challenger","R"
