year,state,state,district,inc_party.x,Cook,Cook_num,description,ie_num,avg_rating
2016,,NC,7,rep,Solid R,7,Currently Safe Republican,7,7
2016,,NC,8,rep,Solid R,7,Currently Safe Republican,7,7
2016,,NC,9,rep,Solid R,7,Currently Safe Republican,7,7
2016,,NC,10,rep,Solid R,7,Currently Safe Republican,7,7
2016,,NC,11,rep,Solid R,7,Currently Safe Republican,7,7
2016,,NC,13,rep,Solid R,7,Currently Safe Republican,7,7
2018,,NC,3,rep,Solid R,7,Currently Safe Republican,7,7
2018,,NC,5,rep,Solid R,7,Currently Safe Republican,7,7
2018,,NC,6,rep,Solid R,7,Currently Safe Republican,7,7
2018,,NC,7,rep,Solid R,7,Currently Safe Republican,7,7
2018,,NC,10,rep,Solid R,7,Currently Safe Republican,7,7
2018,,NC,11,rep,Solid R,7,Currently Safe Republican,7,7
2020,,NC,3,rep,Solid R,7,Currently Safe Republican,7,7
2020,,NC,5,rep,Solid R,7,Currently Safe Republican,7,7
2020,,NC,7,rep,Solid R,7,Currently Safe Republican,7,7
2020,,NC,10,rep,Solid R,7,Currently Safe Republican,7,7
2020,,NC,13,rep,Solid R,7,Currently Safe Republican,7,7
2022,,NC,3,rep,Solid R,7,Currently Safe Republican,7,7
2022,,NC,5,rep,Solid R,7,Currently Safe Republican,7,7
2022,,NC,7,rep,Solid R,7,Currently Safe Republican,7,7
2022,,NC,8,rep,Solid R,7,Currently Safe Republican,7,7
2022,,NC,9,rep,Solid R,7,Currently Safe Republican,7,7
2022,,NC,10,rep,Solid R,7,Currently Safe Republican,7,7
2022,,NC,11,rep,Solid R,7,Currently Safe Republican,7,7
2008,,NC,8,rep,Tossup R,4.5,NA,NA,4.5
2018,,NC,9,rep,Tossup R,4.5,Pure Toss-up,4,4.25
2018,,NC,13,rep,Tossup R,4.5,Toss-up/Tilt Republican,4.5,4.5
2022,,NC,13,rep,Tossup R,4.5,Pure Toss-up,4,4.25
2014,,ND,0,rep,Likely R,5,Currently Safe Republican,7,6
2008,,ND,0,dem,Solid D,1,NA,NA,1
2016,,ND,0,rep,Solid R,7,Currently Safe Republican,7,7
2018,,ND,0,rep,Solid R,7,Currently Safe Republican,7,7
2020,,ND,0,rep,Solid R,7,Currently Safe Republican,7,7
2022,,ND,0,rep,Solid R,7,Currently Safe Republican,7,7
2018,,NE,2,rep,Lean R,5,Lean Republican,5,5
2012,,NE,2,rep,Likely R,5,Currently Safe Republican,7,6
2008,,NE,1,rep,Solid R,7,NA,NA,7
2008,,NE,3,rep,Solid R,7,NA,NA,7
2012,,NE,1,rep,Solid R,7,Currently Safe Republican,7,7
2012,,NE,3,rep,Solid R,7,Currently Safe Republican,7,7
2014,,NE,1,rep,Solid R,7,Currently Safe Republican,7,7
2014,,NE,3,rep,Solid R,7,Currently Safe Republican,7,7
2016,,NE,1,rep,Solid R,7,Currently Safe Republican,7,7
2016,,NE,3,rep,Solid R,7,Currently Safe Republican,7,7
2018,,NE,1,rep,Solid R,7,Currently Safe Republican,7,7
2018,,NE,3,rep,Solid R,7,Currently Safe Republican,7,7
2020,,NE,1,rep,Solid R,7,Currently Safe Republican,7,7
2020,,NE,3,rep,Solid R,7,Currently Safe Republican,7,7
2022,,NE,1,rep,Solid R,7,Currently Safe Republican,7,7
2022,,NE,3,rep,Solid R,7,Currently Safe Republican,7,7
2016,,NE,2,dem,Tossup D,3.5,Toss-up/Tilt Democrat,3.5,3.5
2008,,NE,2,rep,Tossup R,4.5,NA,NA,4.5
2014,,NE,2,rep,Tossup R,4.5,Toss-up/Tilt Democrat,3.5,4
2020,,NE,2,rep,Tossup R,4.5,Toss-up/Tilt Democrat,3.5,4
2022,,NE,2,rep,Tossup R,4.5,Pure Toss-up,4,4.25
2012,,NH,2,rep,Lean D,3,Pure Toss-up,4,3.5
2014,,NH,2,dem,Lean D,3,Lean Democrat,3,3
2016,,NH,1,rep,Lean D,3,Toss-up/Tilt Democrat,3.5,3.25
2022,,NH,2,dem,Lean D,3,Democrat Favored,2,2.5
2018,,NH,1,dem,Likely D,2,Lean Democrat,3,2.5
2020,,NH,1,dem,Likely D,2,Democrat Favored,2,2
2008,,NH,2,dem,Solid D,1,NA,NA,1
2016,,NH,2,dem,Solid D,1,Currently Safe Democrat,1,1
2018,,NH,2,dem,Solid D,1,Currently Safe Democrat,1,1
2020,,NH,2,dem,Solid D,1,Currently Safe Democrat,1,1
2008,,NH,1,dem,Tossup D,3.5,NA,NA,3.5
2014,,NH,1,dem,Tossup D,3.5,Toss-up/Tilt Democrat,3.5,3.5
2022,,NH,1,dem,Tossup D,3.5,Toss-up/Tilt Democrat,3.5,3.5
2012,,NH,1,rep,Tossup R,4.5,Pure Toss-up,4,4.25
2018,,NJ,11,rep,Lean D,3,Lean Democrat,3,3
2020,,NJ,7,dem,Lean D,3,Democrat Favored,2,2.5
2022,,NJ,3,dem,Lean D,3,Democrat Favored,2,2.5
2012,,NJ,3,rep,Lean R,5,Republican Favored,6,5.5
2014,,NJ,3,rep,Lean R,5,Lean Republican,5,5
2022,,NJ,7,dem,Lean R,5,Toss-up/Tilt Republican,4.5,4.75
2018,,NJ,2,rep,Likely D,2,Democrat Favored,2,2
2018,,NJ,5,dem,Likely D,2,Currently Safe Democrat,1,1.5
2020,,NJ,3,dem,Likely D,2,Currently Safe Democrat,1,1.5
2022,,NJ,5,dem,Likely D,2,Currently Safe Democrat,1,1.5
2008,,NJ,5,rep,Likely R,5,NA,NA,5
2014,,NJ,5,rep,Likely R,5,Currently Safe Republican,7,6
2008,,NJ,1,dem,Solid D,1,NA,NA,1
2008,,NJ,6,dem,Solid D,1,NA,NA,1
2008,,NJ,8,dem,Solid D,1,NA,NA,1
2008,,NJ,9,dem,Solid D,1,NA,NA,1
2008,,NJ,10,dem,Solid D,1,NA,NA,1
2008,,NJ,12,dem,Solid D,1,NA,NA,1
2012,,NJ,1,dem,Solid D,1,Currently Safe Democrat,1,1
2012,,NJ,6,dem,Solid D,1,Currently Safe Democrat,1,1
2012,,NJ,8,dem,Solid D,1,Currently Safe Democrat,1,1
2012,,NJ,9,dem,Solid D,1,Currently Safe Democrat,1,1
2012,,NJ,10,dem,Solid D,1,Currently Safe Democrat,1,1
2012,,NJ,12,dem,Solid D,1,Currently Safe Democrat,1,1
2014,,NJ,1,dem,Solid D,1,Currently Safe Democrat,1,1
2014,,NJ,6,dem,Solid D,1,Currently Safe Democrat,1,1
2014,,NJ,8,dem,Solid D,1,Currently Safe Democrat,1,1
2014,,NJ,9,dem,Solid D,1,Currently Safe Democrat,1,1
2014,,NJ,10,dem,Solid D,1,Currently Safe Democrat,1,1
2014,,NJ,12,dem,Solid D,1,Currently Safe Democrat,1,1
2016,,NJ,1,dem,Solid D,1,Currently Safe Democrat,1,1
2016,,NJ,6,dem,Solid D,1,Currently Safe Democrat,1,1
2016,,NJ,8,dem,Solid D,1,Currently Safe Democrat,1,1
2016,,NJ,9,dem,Solid D,1,Currently Safe Democrat,1,1
2016,,NJ,10,dem,Solid D,1,Currently Safe Democrat,1,1
2016,,NJ,12,dem,Solid D,1,Currently Safe Democrat,1,1
2018,,NJ,1,dem,Solid D,1,Currently Safe Democrat,1,1
2018,,NJ,6,dem,Solid D,1,Currently Safe Democrat,1,1
2018,,NJ,8,dem,Solid D,1,Currently Safe Democrat,1,1
2018,,NJ,9,dem,Solid D,1,Currently Safe Democrat,1,1
2018,,NJ,10,dem,Solid D,1,Currently Safe Democrat,1,1
2018,,NJ,12,dem,Solid D,1,Currently Safe Democrat,1,1
2020,,NJ,1,dem,Solid D,1,Currently Safe Democrat,1,1
2020,,NJ,5,dem,Solid D,1,Currently Safe Democrat,1,1
2020,,NJ,6,dem,Solid D,1,Currently Safe Democrat,1,1
2020,,NJ,8,dem,Solid D,1,Currently Safe Democrat,1,1
2020,,NJ,9,dem,Solid D,1,Currently Safe Democrat,1,1
2020,,NJ,10,dem,Solid D,1,Currently Safe Democrat,1,1
2020,,NJ,11,dem,Solid D,1,Currently Safe Democrat,1,1
2020,,NJ,12,dem,Solid D,1,Currently Safe Democrat,1,1
2022,,NJ,1,dem,Solid D,1,Currently Safe Democrat,1,1
2022,,NJ,6,dem,Solid D,1,Currently Safe Democrat,1,1
2022,,NJ,8,dem,Solid D,1,Currently Safe Democrat,1,1
2022,,NJ,9,dem,Solid D,1,Currently Safe Democrat,1,1
2022,,NJ,10,dem,Solid D,1,Currently Safe Democrat,1,1
2022,,NJ,11,dem,Solid D,1,Currently Safe Democrat,1,1
2022,,NJ,12,dem,Solid D,1,Currently Safe Democrat,1,1
2008,,NJ,2,rep,Solid R,7,NA,NA,7
2008,,NJ,4,rep,Solid R,7,NA,NA,7
2008,,NJ,11,rep,Solid R,7,NA,NA,7
2012,,NJ,2,rep,Solid R,7,Currently Safe Republican,7,7
2012,,NJ,4,rep,Solid R,7,Currently Safe Republican,7,7
2012,,NJ,5,rep,Solid R,7,Currently Safe Republican,7,7
2012,,NJ,7,rep,Solid R,7,Currently Safe Republican,7,7
2012,,NJ,11,rep,Solid R,7,Currently Safe Republican,7,7
2014,,NJ,2,rep,Solid R,7,Currently Safe Republican,7,7
2014,,NJ,4,rep,Solid R,7,Currently Safe Republican,7,7
2014,,NJ,7,rep,Solid R,7,Currently Safe Republican,7,7
2014,,NJ,11,rep,Solid R,7,Currently Safe Republican,7,7
2016,,NJ,2,rep,Solid R,7,Currently Safe Republican,7,7
2016,,NJ,3,rep,Solid R,7,Currently Safe Republican,7,7
2016,,NJ,4,rep,Solid R,7,Currently Safe Republican,7,7
2016,,NJ,7,rep,Solid R,7,Currently Safe Republican,7,7
2016,,NJ,11,rep,Solid R,7,Currently Safe Republican,7,7
2018,,NJ,4,rep,Solid R,7,Currently Safe Republican,7,7
2020,,NJ,4,rep,Solid R,7,Currently Safe Republican,7,7
2022,,NJ,2,rep,Solid R,7,Currently Safe Republican,7,7
2022,,NJ,4,rep,Solid R,7,Currently Safe Republican,7,7
2008,,NJ,3,rep,Tossup R,4.5,NA,NA,4.5
2008,,NJ,7,rep,Tossup R,4.5,NA,NA,4.5
2016,,NJ,5,rep,Tossup R,4.5,Toss-up/Tilt Democrat,3.5,4
2018,,NJ,3,rep,Tossup R,4.5,Toss-up/Tilt Democrat,3.5,4
2018,,NJ,7,rep,Tossup R,4.5,Pure Toss-up,4,4.25
2020,,NJ,2,rep,Tossup R,4.5,Toss-up/Tilt Democrat,3.5,4
2008,,NM,1,rep,Lean D,3,NA,NA,3
2022,,NM,3,dem,Likely D,2,Currently Safe Democrat,1,1.5
2008,,NM,3,dem,Solid D,1,NA,NA,1
2012,,NM,1,dem,Solid D,1,Currently Safe Democrat,1,1
2012,,NM,3,dem,Solid D,1,Currently Safe Democrat,1,1
2014,,NM,1,dem,Solid D,1,Currently Safe Democrat,1,1
2014,,NM,3,dem,Solid D,1,Currently Safe Democrat,1,1
2016,,NM,1,dem,Solid D,1,Currently Safe Democrat,1,1
2016,,NM,3,dem,Solid D,1,Currently Safe Democrat,1,1
2018,,NM,1,dem,Solid D,1,Currently Safe Democrat,1,1
2018,,NM,3,dem,Solid D,1,Currently Safe Democrat,1,1
2020,,NM,1,dem,Solid D,1,Currently Safe Democrat,1,1
2020,,NM,3,dem,Solid D,1,Currently Safe Democrat,1,1
2022,,NM,1,dem,Solid D,1,Currently Safe Democrat,1,1
2012,,NM,2,rep,Solid R,7,Currently Safe Republican,7,7
2014,,NM,2,rep,Solid R,7,Currently Safe Republican,7,7
2016,,NM,2,rep,Solid R,7,Currently Safe Republican,7,7
2020,,NM,2,dem,Tossup D,3.5,Pure Toss-up,4,3.75
2008,,NM,2,rep,Tossup R,4.5,NA,NA,4.5
2018,,NM,2,rep,Tossup R,4.5,Pure Toss-up,4,4.25
2022,,NM,2,rep,Tossup R,4.5,Pure Toss-up,4,4.25
2014,,NV,4,dem,Lean D,3,Democrat Favored,2,2.5
2016,,NV,4,rep,Lean D,3,Toss-up/Tilt Democrat,3.5,3.25
2018,,NV,3,dem,Lean D,3,Toss-up/Tilt Democrat,3.5,3.25
2018,,NV,4,dem,Lean D,3,Lean Democrat,3,3
2020,,NV,3,dem,Lean D,3,Democrat Favored,2,2.5
2022,,NV,4,dem,Lean D,3,Lean Democrat,3,3
2008,,NV,2,rep,Lean R,5,NA,NA,5
2012,,NV,3,rep,Lean R,5,Lean Republican,5,5
2020,,NV,4,dem,Likely D,2,Currently Safe Democrat,1,1.5
2014,,NV,3,rep,Likely R,5,Currently Safe Republican,7,6
2008,,NV,1,dem,Solid D,1,NA,NA,1
2012,,NV,1,dem,Solid D,1,Currently Safe Democrat,1,1
2014,,NV,1,dem,Solid D,1,Currently Safe Democrat,1,1
2016,,NV,1,dem,Solid D,1,Currently Safe Democrat,1,1
2018,,NV,1,dem,Solid D,1,Currently Safe Democrat,1,1
2020,,NV,1,dem,Solid D,1,Currently Safe Democrat,1,1
2012,,NV,2,rep,Solid R,7,Currently Safe Republican,7,7
2014,,NV,2,rep,Solid R,7,Currently Safe Republican,7,7
2016,,NV,2,rep,Solid R,7,Currently Safe Republican,7,7
2018,,NV,2,rep,Solid R,7,Currently Safe Republican,7,7
2020,,NV,2,rep,Solid R,7,Currently Safe Republican,7,7
2022,,NV,2,rep,Solid R,7,Currently Safe Republican,7,7
2012,,NV,4,dem,Tossup D,3.5,Pure Toss-up,4,3.75
2022,,NV,1,dem,Tossup D,3.5,Toss-up/Tilt Democrat,3.5,3.5
2022,,NV,3,dem,Tossup D,3.5,Toss-up/Tilt Democrat,3.5,3.5
2008,,NV,3,rep,Tossup R,4.5,NA,NA,4.5
2016,,NV,3,rep,Tossup R,4.5,Pure Toss-up,4,4.25
2012,,NY,1,dem,Lean D,3,Toss-up/Tilt Democrat,3.5,3.25
2012,,NY,21,dem,Lean D,3,Toss-up/Tilt Democrat,3.5,3.25
2012,,NY,24,rep,Lean D,3,Toss-up/Tilt Democrat,3.5,3.25
2016,,NY,3,dem,Lean D,3,Lean Democrat,3,3
2022,,NY,18,dem,Lean D,3,Toss-up/Tilt Democrat,3.5,3.25
2012,,NY,27,dem,Lean R,5,Toss-up/Tilt Republican,4.5,4.75
2014,,NY,11,rep,Lean R,5,Toss-up/Tilt Republican,4.5,4.75
2016,,NY,22,rep,Lean R,5,Pure Toss-up,4,4.5
2018,,NY,11,rep,Lean R,5,Lean Republican,5,5
2018,,NY,24,rep,Lean R,5,Lean Republican,5,5
2018,,NY,27,rep,Lean R,5,Lean Republican,5,5
2020,,NY,1,rep,Lean R,5,Lean Republican,5,5
2022,,NY,1,rep,Lean R,5,Lean Republican,5,5
2008,,NY,13,rep,Likely D,2,NA,NA,2
2008,,NY,20,dem,Likely D,2,NA,NA,2
2008,,NY,24,dem,Likely D,2,NA,NA,2
2008,,NY,25,rep,Likely D,2,NA,NA,2
2012,,NY,25,dem,Likely D,2,Democrat Favored,2,2
2014,,NY,4,dem,Likely D,2,Currently Safe Democrat,1,1.5
2016,,NY,25,dem,Likely D,2,Currently Safe Democrat,1,1.5
2020,,NY,19,dem,Likely D,2,Currently Safe Democrat,1,1.5
2022,,NY,25,dem,Likely D,2,Democrat Favored,2,2
2012,,NY,11,rep,Likely R,5,Lean Republican,5,5
2014,,NY,19,rep,Likely R,5,Currently Safe Republican,7,6
2014,,NY,21,dem,Likely R,5,Currently Safe Republican,7,6
2016,,NY,1,rep,Likely R,5,Lean Republican,5,5
2016,,NY,21,rep,Likely R,5,Currently Safe Republican,7,6
2016,,NY,23,rep,Likely R,5,Currently Safe Republican,7,6
2016,,NY,24,rep,Likely R,5,Republican Favored,6,5.5
2018,,NY,1,rep,Likely R,5,Currently Safe Republican,7,6
2018,,NY,2,rep,Likely R,5,Currently Safe Republican,7,6
2018,,NY,21,rep,Likely R,5,Currently Safe Republican,7,6
2018,,NY,23,rep,Likely R,5,Currently Safe Republican,7,6
2022,,NY,2,rep,Likely R,5,Lean Republican,5,5
2022,,NY,11,rep,Likely R,5,Republican Favored,6,5.5
2008,,NY,1,dem,Solid D,1,NA,NA,1
2008,,NY,2,dem,Solid D,1,NA,NA,1
2008,,NY,4,dem,Solid D,1,NA,NA,1
2008,,NY,5,dem,Solid D,1,NA,NA,1
2008,,NY,6,dem,Solid D,1,NA,NA,1
2008,,NY,7,dem,Solid D,1,NA,NA,1
2008,,NY,8,dem,Solid D,1,NA,NA,1
2008,,NY,9,dem,Solid D,1,NA,NA,1
2008,,NY,10,dem,Solid D,1,NA,NA,1
2008,,NY,11,dem,Solid D,1,NA,NA,1
2008,,NY,12,dem,Solid D,1,NA,NA,1
2008,,NY,14,dem,Solid D,1,NA,NA,1
2008,,NY,15,dem,Solid D,1,NA,NA,1
2008,,NY,16,dem,Solid D,1,NA,NA,1
2008,,NY,17,dem,Solid D,1,NA,NA,1
2008,,NY,18,dem,Solid D,1,NA,NA,1
2008,,NY,19,dem,Solid D,1,NA,NA,1
2008,,NY,21,dem,Solid D,1,NA,NA,1
2008,,NY,22,dem,Solid D,1,NA,NA,1
2008,,NY,27,dem,Solid D,1,NA,NA,1
2008,,NY,28,dem,Solid D,1,NA,NA,1
2012,,NY,3,dem,Solid D,1,Currently Safe Democrat,1,1
2012,,NY,4,dem,Solid D,1,Currently Safe Democrat,1,1
2012,,NY,5,dem,Solid D,1,Currently Safe Democrat,1,1
2012,,NY,6,dem,Solid D,1,Currently Safe Democrat,1,1
2012,,NY,7,dem,Solid D,1,Currently Safe Democrat,1,1
2012,,NY,8,dem,Solid D,1,Currently Safe Democrat,1,1
2012,,NY,9,dem,Solid D,1,Currently Safe Democrat,1,1
2012,,NY,10,dem,Solid D,1,Currently Safe Democrat,1,1
2012,,NY,12,dem,Solid D,1,Currently Safe Democrat,1,1
2012,,NY,13,dem,Solid D,1,Currently Safe Democrat,1,1
2012,,NY,14,dem,Solid D,1,Currently Safe Democrat,1,1
2012,,NY,15,dem,Solid D,1,Currently Safe Democrat,1,1
2012,,NY,16,dem,Solid D,1,Currently Safe Democrat,1,1
2012,,NY,17,dem,Solid D,1,Currently Safe Democrat,1,1
2012,,NY,20,dem,Solid D,1,Currently Safe Democrat,1,1
2012,,NY,26,dem,Solid D,1,Currently Safe Democrat,1,1
2014,,NY,3,dem,Solid D,1,Currently Safe Democrat,1,1
2014,,NY,5,dem,Solid D,1,Currently Safe Democrat,1,1
2014,,NY,6,dem,Solid D,1,Currently Safe Democrat,1,1
2014,,NY,7,dem,Solid D,1,Currently Safe Democrat,1,1
2014,,NY,8,dem,Solid D,1,Currently Safe Democrat,1,1
2014,,NY,9,dem,Solid D,1,Currently Safe Democrat,1,1
2014,,NY,10,dem,Solid D,1,Currently Safe Democrat,1,1
2014,,NY,12,dem,Solid D,1,Currently Safe Democrat,1,1
2014,,NY,13,dem,Solid D,1,Currently Safe Democrat,1,1
2014,,NY,14,dem,Solid D,1,Currently Safe Democrat,1,1
2014,,NY,15,dem,Solid D,1,Currently Safe Democrat,1,1
2014,,NY,16,dem,Solid D,1,Currently Safe Democrat,1,1
2014,,NY,17,dem,Solid D,1,Currently Safe Democrat,1,1
2014,,NY,20,dem,Solid D,1,Currently Safe Democrat,1,1
2014,,NY,25,dem,Solid D,1,Currently Safe Democrat,1,1
2014,,NY,26,dem,Solid D,1,Currently Safe Democrat,1,1
2016,,NY,4,dem,Solid D,1,Currently Safe Democrat,1,1
2016,,NY,5,dem,Solid D,1,Currently Safe Democrat,1,1
2016,,NY,6,dem,Solid D,1,Currently Safe Democrat,1,1
2016,,NY,7,dem,Solid D,1,Currently Safe Democrat,1,1
2016,,NY,8,dem,Solid D,1,Currently Safe Democrat,1,1
2016,,NY,9,dem,Solid D,1,Currently Safe Democrat,1,1
2016,,NY,10,dem,Solid D,1,Currently Safe Democrat,1,1
2016,,NY,12,dem,Solid D,1,Currently Safe Democrat,1,1
2016,,NY,13,dem,Solid D,1,Currently Safe Democrat,1,1
2016,,NY,14,dem,Solid D,1,Currently Safe Democrat,1,1
2016,,NY,15,dem,Solid D,1,Currently Safe Democrat,1,1
2016,,NY,16,dem,Solid D,1,Currently Safe Democrat,1,1
2016,,NY,17,dem,Solid D,1,Currently Safe Democrat,1,1
2016,,NY,18,dem,Solid D,1,Currently Safe Democrat,1,1
2016,,NY,20,dem,Solid D,1,Currently Safe Democrat,1,1
2016,,NY,26,dem,Solid D,1,Currently Safe Democrat,1,1
2018,,NY,3,dem,Solid D,1,Currently Safe Democrat,1,1
2018,,NY,4,dem,Solid D,1,Currently Safe Democrat,1,1
2018,,NY,5,dem,Solid D,1,Currently Safe Democrat,1,1
2018,,NY,6,dem,Solid D,1,Currently Safe Democrat,1,1
2018,,NY,7,dem,Solid D,1,Currently Safe Democrat,1,1
2018,,NY,8,dem,Solid D,1,Currently Safe Democrat,1,1
2018,,NY,9,dem,Solid D,1,Currently Safe Democrat,1,1
2018,,NY,10,dem,Solid D,1,Currently Safe Democrat,1,1
2018,,NY,12,dem,Solid D,1,Currently Safe Democrat,1,1
2018,,NY,13,dem,Solid D,1,Currently Safe Democrat,1,1
2018,,NY,14,dem,Solid D,1,Currently Safe Democrat,1,1
2018,,NY,15,dem,Solid D,1,Currently Safe Democrat,1,1
2018,,NY,16,dem,Solid D,1,Currently Safe Democrat,1,1
2018,,NY,17,dem,Solid D,1,Currently Safe Democrat,1,1
2018,,NY,18,dem,Solid D,1,Currently Safe Democrat,1,1
2018,,NY,20,dem,Solid D,1,Currently Safe Democrat,1,1
2018,,NY,25,dem,Solid D,1,Currently Safe Democrat,1,1
2018,,NY,26,dem,Solid D,1,Currently Safe Democrat,1,1
2020,,NY,3,dem,Solid D,1,Currently Safe Democrat,1,1
2020,,NY,4,dem,Solid D,1,Currently Safe Democrat,1,1
2020,,NY,5,dem,Solid D,1,Currently Safe Democrat,1,1
2020,,NY,6,dem,Solid D,1,Currently Safe Democrat,1,1
2020,,NY,7,dem,Solid D,1,Currently Safe Democrat,1,1
2020,,NY,8,dem,Solid D,1,Currently Safe Democrat,1,1
2020,,NY,9,dem,Solid D,1,Currently Safe Democrat,1,1
2020,,NY,10,dem,Solid D,1,Currently Safe Democrat,1,1
2020,,NY,12,dem,Solid D,1,Currently Safe Democrat,1,1
2020,,NY,13,dem,Solid D,1,Currently Safe Democrat,1,1
2020,,NY,14,dem,Solid D,1,Currently Safe Democrat,1,1
2020,,NY,15,dem,Solid D,1,Currently Safe Democrat,1,1
2020,,NY,16,dem,Solid D,1,Currently Safe Democrat,1,1
2020,,NY,17,dem,Solid D,1,Currently Safe Democrat,1,1
2020,,NY,18,dem,Solid D,1,Currently Safe Democrat,1,1
2020,,NY,20,dem,Solid D,1,Currently Safe Democrat,1,1
2020,,NY,25,dem,Solid D,1,Currently Safe Democrat,1,1
2020,,NY,26,dem,Solid D,1,Currently Safe Democrat,1,1
2022,,NY,5,dem,Solid D,1,Currently Safe Democrat,1,1
2022,,NY,6,dem,Solid D,1,Currently Safe Democrat,1,1
2022,,NY,7,dem,Solid D,1,Currently Safe Democrat,1,1
2022,,NY,8,dem,Solid D,1,Currently Safe Democrat,1,1
2022,,NY,9,dem,Solid D,1,Currently Safe Democrat,1,1
2022,,NY,10,dem,Solid D,1,Currently Safe Democrat,1,1
2022,,NY,12,dem,Solid D,1,Currently Safe Democrat,1,1
2022,,NY,13,dem,Solid D,1,Currently Safe Democrat,1,1
2022,,NY,14,dem,Solid D,1,Currently Safe Democrat,1,1
2022,,NY,15,dem,Solid D,1,Currently Safe Democrat,1,1
2022,,NY,16,dem,Solid D,1,Currently Safe Democrat,1,1
2022,,NY,20,dem,Solid D,1,Currently Safe Democrat,1,1
2022,,NY,26,dem,Solid D,1,Currently Safe Democrat,1,1
2008,,NY,3,rep,Solid R,7,NA,NA,7
2012,,NY,2,rep,Solid R,7,Currently Safe Republican,7,7
2012,,NY,22,rep,Solid R,7,Currently Safe Republican,7,7
2012,,NY,23,rep,Solid R,7,Currently Safe Republican,7,7
2014,,NY,2,rep,Solid R,7,Currently Safe Republican,7,7
2014,,NY,22,rep,Solid R,7,Currently Safe Republican,7,7
2014,,NY,23,rep,Solid R,7,Currently Safe Republican,7,7
2014,,NY,27,rep,Solid R,7,Currently Safe Republican,7,7
2016,,NY,2,rep,Solid R,7,Currently Safe Republican,7,7
2016,,NY,11,rep,Solid R,7,Currently Safe Republican,7,7
2016,,NY,27,rep,Solid R,7,Currently Safe Republican,7,7
2020,,NY,21,rep,Solid R,7,Currently Safe Republican,7,7
2020,,NY,23,rep,Solid R,7,Currently Safe Republican,7,7
2020,,NY,27,rep,Solid R,7,Currently Safe Republican,7,7
2022,,NY,21,rep,Solid R,7,Currently Safe Republican,7,7
2022,,NY,23,rep,Solid R,7,Currently Safe Republican,7,7
2022,,NY,24,rep,Solid R,7,Currently Safe Republican,7,7
2014,,NY,1,dem,Tossup D,3.5,Pure Toss-up,4,3.75
2014,,NY,18,dem,Tossup D,3.5,Toss-up/Tilt Democrat,3.5,3.5
2014,,NY,24,dem,Tossup D,3.5,Toss-up/Tilt Democrat,3.5,3.5
2020,,NY,11,dem,Tossup D,3.5,Pure Toss-up,4,3.75
2020,,NY,22,dem,Tossup D,3.5,Toss-up/Tilt Democrat,3.5,3.5
2022,,NY,3,dem,Tossup D,3.5,Toss-up/Tilt Democrat,3.5,3.5
2022,,NY,4,dem,Tossup D,3.5,Toss-up/Tilt Democrat,3.5,3.5
2022,,NY,17,dem,Tossup D,3.5,Pure Toss-up,4,3.75
2022,,NY,19,dem,Tossup D,3.5,Pure Toss-up,4,3.75
2008,,NY,26,rep,Tossup R,4.5,NA,NA,4.5
2008,,NY,29,rep,Tossup R,4.5,NA,NA,4.5
2012,,NY,18,rep,Tossup R,4.5,Toss-up/Tilt Republican,4.5,4.5
2016,,NY,19,rep,Tossup R,4.5,Pure Toss-up,4,4.25
2018,,NY,19,rep,Tossup R,4.5,Toss-up/Tilt Democrat,3.5,4
2018,,NY,22,rep,Tossup R,4.5,Toss-up/Tilt Democrat,3.5,4
2020,,NY,2,rep,Tossup R,4.5,Pure Toss-up,4,4.25
2020,,NY,24,rep,Tossup R,4.5,Toss-up/Tilt Republican,4.5,4.5
2022,,NY,22,rep,Tossup R,4.5,Pure Toss-up,4,4.25
2008,,OH,15,rep,Lean D,3,NA,NA,3
2008,,OH,16,rep,Lean D,3,NA,NA,3
2022,,OH,9,dem,Lean D,3,Lean Democrat,3,3
2008,,OH,2,rep,Lean R,5,NA,NA,5
2012,,OH,16,rep,Lean R,5,Toss-up/Tilt Republican,4.5,4.75
2018,,OH,1,rep,Lean R,5,Toss-up/Tilt Republican,4.5,4.75
2008,,OH,18,dem,Likely D,2,NA,NA,2
2008,,OH,7,rep,Likely R,5,NA,NA,5
2008,,OH,12,rep,Likely R,5,NA,NA,5
2008,,OH,14,rep,Likely R,5,NA,NA,5
2012,,OH,7,rep,Likely R,5,Currently Safe Republican,7,6
2018,,OH,10,rep,Likely R,5,Currently Safe Republican,7,6
2018,,OH,14,rep,Likely R,5,Republican Favored,6,5.5
2020,,OH,10,rep,Likely R,5,Republican Favored,6,5.5
2020,,OH,12,rep,Likely R,5,Currently Safe Republican,7,6
2008,,OH,6,dem,Solid D,1,NA,NA,1
2008,,OH,9,dem,Solid D,1,NA,NA,1
2008,,OH,10,dem,Solid D,1,NA,NA,1
2008,,OH,11,dem,Solid D,1,NA,NA,1
2008,,OH,13,dem,Solid D,1,NA,NA,1
2008,,OH,17,dem,Solid D,1,NA,NA,1
2012,,OH,3,dem,Solid D,1,Currently Safe Democrat,1,1
2012,,OH,9,dem,Solid D,1,Currently Safe Democrat,1,1
2012,,OH,11,dem,Solid D,1,Currently Safe Democrat,1,1
2012,,OH,13,dem,Solid D,1,Currently Safe Democrat,1,1
2014,,OH,3,dem,Solid D,1,Currently Safe Democrat,1,1
