,year,state,district,inc_party,is_open,description,,ie_num
1257,2014,TX,27,Republican,0,Currently Safe Republican,,7
1261,2014,TX,31,Republican,0,Currently Safe Republican,,7
1262,2014,TX,32,Republican,0,Currently Safe Republican,,7
1266,2014,TX,36,Republican,1,Currently Safe Republican,,7
1267,2014,UT,1,Republican,0,Currently Safe Republican,,7
1268,2014,UT,2,Republican,0,Currently Safe Republican,,7
1269,2014,UT,3,Republican,0,Currently Safe Republican,,7
1270,2014,UT,4,Democrat,1,Currently Safe Republican,,7
1272,2014,VA,1,Republican,0,Currently Safe Republican,,7
1273,2014,VA,2,Republican,0,Currently Safe Republican,,7
1275,2014,VA,4,Republican,0,Currently Safe Republican,,7
1276,2014,VA,5,Republican,0,Currently Safe Republican,,7
1277,2014,VA,6,Republican,0,Currently Safe Republican,,7
1278,2014,VA,7,Republican,1,Currently Safe Republican,,7
1280,2014,VA,9,Republican,0,Currently Safe Republican,,7
1285,2014,WA,3,Republican,0,Currently Safe Republican,,7
1286,2014,WA,4,Republican,0,Currently Safe Republican,,7
1287,2014,WA,5,Republican,0,Currently Safe Republican,,7
1290,2014,WA,8,Republican,0,Currently Safe Republican,,7
1293,2014,WV,1,Republican,0,Currently Safe Republican,,7
1296,2014,WI,1,Republican,0,Currently Safe Republican,,7
1300,2014,WI,5,Republican,0,Currently Safe Republican,,7
1301,2014,WI,6,Republican,1,Currently Safe Republican,,7
1302,2014,WI,7,Republican,0,Currently Safe Republican,,7
1303,2014,WI,8,Republican,0,Currently Safe Republican,,7
1304,2014,WY,0,Republican,0,Currently Safe Republican,,7
1305,2016,AL,1,Republican,0,Currently Safe Republican,,7
1306,2016,AL,2,Republican,0,Currently Safe Republican,,7
1307,2016,AL,3,Republican,0,Currently Safe Republican,,7
1308,2016,AL,4,Republican,0,Currently Safe Republican,,7
1309,2016,AL,5,Republican,0,Currently Safe Republican,,7
1310,2016,AL,6,Republican,0,Currently Safe Republican,,7
1312,2016,AK,0,Republican,0,Currently Safe Republican,,7
1314,2016,AZ,2,Republican,0,Currently Safe Republican,,7
1316,2016,AZ,4,Republican,0,Currently Safe Republican,,7
1317,2016,AZ,5,Republican,1,Currently Safe Republican,,7
1318,2016,AZ,6,Republican,0,Currently Safe Republican,,7
1320,2016,AZ,8,Republican,0,Currently Safe Republican,,7
1322,2016,AR,1,Republican,0,Currently Safe Republican,,7
1323,2016,AR,2,Republican,0,Currently Safe Republican,,7
1324,2016,AR,3,Republican,0,Currently Safe Republican,,7
1325,2016,AR,4,Republican,0,Currently Safe Republican,,7
1326,2016,CA,1,Republican,0,Currently Safe Republican,,7
1329,2016,CA,4,Republican,0,Currently Safe Republican,,7
1333,2016,CA,8,Republican,0,Currently Safe Republican,,7
1347,2016,CA,22,Republican,0,Currently Safe Republican,,7
1348,2016,CA,23,Republican,0,Currently Safe Republican,,7
1364,2016,CA,39,Republican,0,Currently Safe Republican,,7
1367,2016,CA,42,Republican,0,Currently Safe Republican,,7
1370,2016,CA,45,Republican,0,Currently Safe Republican,,7
1373,2016,CA,48,Republican,0,Currently Safe Republican,,7
1375,2016,CA,50,Republican,0,Currently Safe Republican,,7
1381,2016,CO,3,Republican,0,Currently Safe Republican,,7
1382,2016,CO,4,Republican,0,Currently Safe Republican,,7
1383,2016,CO,5,Republican,0,Currently Safe Republican,,7
1392,2016,FL,1,Republican,1,Currently Safe Republican,,7
1393,2016,FL,2,Democrat,1,Currently Safe Republican,,7
1394,2016,FL,3,Republican,0,Currently Safe Republican,,7
1395,2016,FL,4,Republican,1,Currently Safe Republican,,7
1397,2016,FL,6,Republican,0,Currently Safe Republican,,7
1399,2016,FL,8,Republican,0,Currently Safe Republican,,7
1402,2016,FL,11,Republican,0,Currently Safe Republican,,7
1403,2016,FL,12,Republican,0,Currently Safe Republican,,7
1406,2016,FL,15,Republican,0,Currently Safe Republican,,7
1407,2016,FL,16,Republican,0,Currently Safe Republican,,7
1408,2016,FL,17,Republican,0,Currently Safe Republican,,7
1410,2016,FL,19,Republican,1,Currently Safe Republican,,7
1416,2016,FL,25,Republican,0,Currently Safe Republican,,7
1418,2016,FL,27,Republican,0,Currently Safe Republican,,7
1419,2016,GA,1,Republican,0,Currently Safe Republican,,7
1421,2016,GA,3,Republican,1,Currently Safe Republican,,7
1424,2016,GA,6,Republican,0,Currently Safe Republican,,7
1425,2016,GA,7,Republican,0,Currently Safe Republican,,7
1426,2016,GA,8,Republican,0,Currently Safe Republican,,7
1427,2016,GA,9,Republican,0,Currently Safe Republican,,7
1428,2016,GA,10,Republican,0,Currently Safe Republican,,7
1429,2016,GA,11,Republican,0,Currently Safe Republican,,7
1430,2016,GA,12,Republican,0,Currently Safe Republican,,7
1432,2016,GA,14,Republican,0,Currently Safe Republican,,7
1435,2016,ID,1,Republican,0,Currently Safe Republican,,7
1436,2016,ID,2,Republican,0,Currently Safe Republican,,7
1442,2016,IL,6,Republican,0,Currently Safe Republican,,7
1448,2016,IL,12,Republican,0,Currently Safe Republican,,7
1449,2016,IL,13,Republican,0,Currently Safe Republican,,7
1450,2016,IL,14,Republican,0,Currently Safe Republican,,7
1451,2016,IL,15,Republican,0,Currently Safe Republican,,7
1452,2016,IL,16,Republican,0,Currently Safe Republican,,7
1454,2016,IL,18,Republican,0,Currently Safe Republican,,7
1456,2016,IN,2,Republican,0,Currently Safe Republican,,7
1457,2016,IN,3,Republican,1,Currently Safe Republican,,7
1458,2016,IN,4,Republican,0,Currently Safe Republican,,7
1459,2016,IN,5,Republican,0,Currently Safe Republican,,7
1460,2016,IN,6,Republican,0,Currently Safe Republican,,7
1462,2016,IN,8,Republican,0,Currently Safe Republican,,7
1467,2016,IA,4,Republican,0,Currently Safe Republican,,7
1468,2016,KS,1,Republican,0,Currently Safe Republican,,7
1469,2016,KS,2,Republican,0,Currently Safe Republican,,7
1471,2016,KS,4,Republican,0,Currently Safe Republican,,7
1472,2016,KY,1,Republican,1,Currently Safe Republican,,7
1473,2016,KY,2,Republican,0,Currently Safe Republican,,7
1475,2016,KY,4,Republican,0,Currently Safe Republican,,7
1476,2016,KY,5,Republican,0,Currently Safe Republican,,7
1477,2016,KY,6,Republican,0,Currently Safe Republican,,7
1478,2016,LA,1,Republican,0,Currently Safe Republican,,7
1480,2016,LA,3,Republican,1,Currently Safe Republican,,7
1481,2016,LA,4,Republican,1,Currently Safe Republican,,7
1482,2016,LA,5,Republican,0,Currently Safe Republican,,7
1483,2016,LA,6,Republican,0,Currently Safe Republican,,7
1486,2016,MD,1,Republican,0,Currently Safe Republican,,7
1504,2016,MI,2,Republican,0,Currently Safe Republican,,7
1505,2016,MI,3,Republican,0,Currently Safe Republican,,7
1506,2016,MI,4,Republican,0,Currently Safe Republican,,7
1508,2016,MI,6,Republican,0,Currently Safe Republican,,7
1510,2016,MI,8,Republican,0,Currently Safe Republican,,7
1512,2016,MI,10,Republican,1,Currently Safe Republican,,7
1513,2016,MI,11,Republican,0,Currently Safe Republican,,7
1522,2016,MN,6,Republican,0,Currently Safe Republican,,7
1525,2016,MS,1,Republican,0,Currently Safe Republican,,7
1527,2016,MS,3,Republican,0,Currently Safe Republican,,7
1528,2016,MS,4,Republican,0,Currently Safe Republican,,7
1530,2016,MO,2,Republican,0,Currently Safe Republican,,7
1531,2016,MO,3,Republican,0,Currently Safe Republican,,7
1532,2016,MO,4,Republican,0,Currently Safe Republican,,7
1534,2016,MO,6,Republican,0,Currently Safe Republican,,7
1535,2016,MO,7,Republican,0,Currently Safe Republican,,7
1536,2016,MO,8,Republican,0,Currently Safe Republican,,7
1538,2016,NE,1,Republican,0,Currently Safe Republican,,7
1540,2016,NE,3,Republican,0,Currently Safe Republican,,7
1542,2016,NV,2,Republican,0,Currently Safe Republican,,7
1548,2016,NJ,2,Republican,0,Currently Safe Republican,,7
1549,2016,NJ,3,Republican,0,Currently Safe Republican,,7
1550,2016,NJ,4,Republican,0,Currently Safe Republican,,7
1553,2016,NJ,7,Republican,0,Currently Safe Republican,,7
1557,2016,NJ,11,Republican,0,Currently Safe Republican,,7
1560,2016,NM,2,Republican,0,Currently Safe Republican,,7
1563,2016,NY,2,Republican,0,Currently Safe Republican,,7
1572,2016,NY,11,Republican,0,Currently Safe Republican,,7
1582,2016,NY,21,Republican,0,Currently Safe Republican,,7
1584,2016,NY,23,Republican,0,Currently Safe Republican,,7
1588,2016,NY,27,Republican,0,Currently Safe Republican,,7
1590,2016,NC,2,Republican,0,Currently Safe Republican,,7
1591,2016,NC,3,Republican,0,Currently Safe Republican,,7
1593,2016,NC,5,Republican,0,Currently Safe Republican,,7
1594,2016,NC,6,Republican,0,Currently Safe Republican,,7
1595,2016,NC,7,Republican,0,Currently Safe Republican,,7
1596,2016,NC,8,Republican,0,Currently Safe Republican,,7
1597,2016,NC,9,Republican,0,Currently Safe Republican,,7
1598,2016,NC,10,Republican,0,Currently Safe Republican,,7
1599,2016,NC,11,Republican,0,Currently Safe Republican,,7
1601,2016,NC,13,Republican,1,Currently Safe Republican,,7
1602,2016,ND,0,Republican,0,Currently Safe Republican,,7
1603,2016,OH,1,Republican,0,Currently Safe Republican,,7
1604,2016,OH,2,Republican,0,Currently Safe Republican,,7
1606,2016,OH,4,Republican,0,Currently Safe Republican,,7
1607,2016,OH,5,Republican,0,Currently Safe Republican,,7
1608,2016,OH,6,Republican,0,Currently Safe Republican,,7
1609,2016,OH,7,Republican,0,Currently Safe Republican,,7
1610,2016,OH,8,Republican,0,Currently Safe Republican,,7
1612,2016,OH,10,Republican,0,Currently Safe Republican,,7
1614,2016,OH,12,Republican,0,Currently Safe Republican,,7
1616,2016,OH,14,Republican,0,Currently Safe Republican,,7
1617,2016,OH,15,Republican,0,Currently Safe Republican,,7
1618,2016,OH,16,Republican,0,Currently Safe Republican,,7
1619,2016,OK,1,Republican,0,Currently Safe Republican,,7
1620,2016,OK,2,Republican,0,Currently Safe Republican,,7
1621,2016,OK,3,Republican,0,Currently Safe Republican,,7
1622,2016,OK,4,Republican,0,Currently Safe Republican,,7
1623,2016,OK,5,Republican,0,Currently Safe Republican,,7
1625,2016,OR,2,Republican,0,Currently Safe Republican,,7
1631,2016,PA,3,Republican,0,Currently Safe Republican,,7
1632,2016,PA,4,Republican,0,Currently Safe Republican,,7
1633,2016,PA,5,Republican,0,Currently Safe Republican,,7
1634,2016,PA,6,Republican,0,Currently Safe Republican,,7
1635,2016,PA,7,Republican,0,Currently Safe Republican,,7
1637,2016,PA,9,Republican,0,Currently Safe Republican,,7
1638,2016,PA,10,Republican,0,Currently Safe Republican,,7
1639,2016,PA,11,Republican,0,Currently Safe Republican,,7
1640,2016,PA,12,Republican,0,Currently Safe Republican,,7
1643,2016,PA,15,Republican,0,Currently Safe Republican,,7
1644,2016,PA,16,Republican,1,Currently Safe Republican,,7
1646,2016,PA,18,Republican,0,Currently Safe Republican,,7
1649,2016,SC,1,Republican,0,Currently Safe Republican,,7
1650,2016,SC,2,Republican,0,Currently Safe Republican,,7
1651,2016,SC,3,Republican,0,Currently Safe Republican,,7
1652,2016,SC,4,Republican,0,Currently Safe Republican,,7
1653,2016,SC,5,Republican,0,Currently Safe Republican,,7
1655,2016,SC,7,Republican,0,Currently Safe Republican,,7
1656,2016,SD,0,Republican,0,Currently Safe Republican,,7
1657,2016,TN,1,Republican,0,Currently Safe Republican,,7
1658,2016,TN,2,Republican,0,Currently Safe Republican,,7
1659,2016,TN,3,Republican,0,Currently Safe Republican,,7
1660,2016,TN,4,Republican,0,Currently Safe Republican,,7
1662,2016,TN,6,Republican,0,Currently Safe Republican,,7
1663,2016,TN,7,Republican,0,Currently Safe Republican,,7
1664,2016,TN,8,Republican,1,Currently Safe Republican,,7
1666,2016,TX,1,Republican,0,Currently Safe Republican,,7
1667,2016,TX,2,Republican,0,Currently Safe Republican,,7
1668,2016,TX,3,Republican,0,Currently Safe Republican,,7
1669,2016,TX,4,Republican,0,Currently Safe Republican,,7
1670,2016,TX,5,Republican,0,Currently Safe Republican,,7
1671,2016,TX,6,Republican,0,Currently Safe Republican,,7
1672,2016,TX,7,Republican,0,Currently Safe Republican,,7
1673,2016,TX,8,Republican,0,Currently Safe Republican,,7
1675,2016,TX,10,Republican,0,Currently Safe Republican,,7
1676,2016,TX,11,Republican,0,Currently Safe Republican,,7
1677,2016,TX,12,Republican,0,Currently Safe Republican,,7
1678,2016,TX,13,Republican,0,Currently Safe Republican,,7
1679,2016,TX,14,Republican,0,Currently Safe Republican,,7
1682,2016,TX,17,Republican,0,Currently Safe Republican,,7
1684,2016,TX,19,Republican,1,Currently Safe Republican,,7
1686,2016,TX,21,Republican,0,Currently Safe Republican,,7
1687,2016,TX,22,Republican,0,Currently Safe Republican,,7
1689,2016,TX,24,Republican,0,Currently Safe Republican,,7
1690,2016,TX,25,Republican,0,Currently Safe Republican,,7
1691,2016,TX,26,Republican,0,Currently Safe Republican,,7
1692,2016,TX,27,Republican,0,Currently Safe Republican,,7
1696,2016,TX,31,Republican,0,Currently Safe Republican,,7
1697,2016,TX,32,Republican,0,Currently Safe Republican,,7
1701,2016,TX,36,Republican,0,Currently Safe Republican,,7
1702,2016,UT,1,Republican,0,Currently Safe Republican,,7
1703,2016,UT,2,Republican,0,Currently Safe Republican,,7
1704,2016,UT,3,Republican,0,Currently Safe Republican,,7
1707,2016,VA,1,Republican,0,Currently Safe Republican,,7
1708,2016,VA,2,Republican,1,Currently Safe Republican,,7
1712,2016,VA,6,Republican,0,Currently Safe Republican,,7
1713,2016,VA,7,Republican,0,Currently Safe Republican,,7
1715,2016,VA,9,Republican,0,Currently Safe Republican,,7
1720,2016,WA,3,Republican,0,Currently Safe Republican,,7
1721,2016,WA,4,Republican,0,Currently Safe Republican,,7
1722,2016,WA,5,Republican,0,Currently Safe Republican,,7
1725,2016,WA,8,Republican,0,Currently Safe Republican,,7
1728,2016,WV,1,Republican,0,Currently Safe Republican,,7
1729,2016,WV,2,Republican,0,Currently Safe Republican,,7
1730,2016,WV,3,Republican,0,Currently Safe Republican,,7
1731,2016,WI,1,Republican,0,Currently Safe Republican,,7
1735,2016,WI,5,Republican,0,Currently Safe Republican,,7
1736,2016,WI,6,Republican,0,Currently Safe Republican,,7
1737,2016,WI,7,Republican,0,Currently Safe Republican,,7
1739,2016,WY,0,Republican,1,Currently Safe Republican,,7
1740,2018,AL,1,Republican,0,Currently Safe Republican,,7
1741,2018,AL,2,Republican,0,Currently Safe Republican,,7
1742,2018,AL,3,Republican,0,Currently Safe Republican,,7
1743,2018,AL,4,Republican,0,Currently Safe Republican,,7
1744,2018,AL,5,Republican,0,Currently Safe Republican,,7
1745,2018,AL,6,Republican,0,Currently Safe Republican,,7
1751,2018,AZ,4,Republican,0,Currently Safe Republican,,7
1752,2018,AZ,5,Republican,0,Currently Safe Republican,,7
1753,2018,AZ,6,Republican,0,Currently Safe Republican,,7
1757,2018,AR,1,Republican,0,Currently Safe Republican,,7
1759,2018,AR,3,Republican,0,Currently Safe Republican,,7
1760,2018,AR,4,Republican,0,Currently Safe Republican,,7
1761,2018,CA,1,Republican,0,Currently Safe Republican,,7
1768,2018,CA,8,Republican,0,Currently Safe Republican,,7
1782,2018,CA,22,Republican,0,Currently Safe Republican,,7
1783,2018,CA,23,Republican,0,Currently Safe Republican,,7
1802,2018,CA,42,Republican,0,Currently Safe Republican,,7
1816,2018,CO,3,Republican,0,Currently Safe Republican,,7
1817,2018,CO,4,Republican,0,Currently Safe Republican,,7
1818,2018,CO,5,Republican,0,Currently Safe Republican,,7
1827,2018,FL,1,Republican,0,Currently Safe Republican,,7
1828,2018,FL,2,Republican,0,Currently Safe Republican,,7
1829,2018,FL,3,Republican,0,Currently Safe Republican,,7
1830,2018,FL,4,Republican,0,Currently Safe Republican,,7
1834,2018,FL,8,Republican,0,Currently Safe Republican,,7
1837,2018,FL,11,Republican,0,Currently Safe Republican,,7
1838,2018,FL,12,Republican,0,Currently Safe Republican,,7
1843,2018,FL,17,Republican,1,Currently Safe Republican,,7
1845,2018,FL,19,Republican,0,Currently Safe Republican,,7
1851,2018,FL,25,Republican,0,Currently Safe Republican,,7
1854,2018,GA,1,Republican,0,Currently Safe Republican,,7
1856,2018,GA,3,Republican,0,Currently Safe Republican,,7
1861,2018,GA,8,Republican,0,Currently Safe Republican,,7
1862,2018,GA,9,Republican,0,Currently Safe Republican,,7
1863,2018,GA,10,Republican,0,Currently Safe Republican,,7
1864,2018,GA,11,Republican,0,Currently Safe Republican,,7
1865,2018,GA,12,Republican,0,Currently Safe Republican,,7
1867,2018,GA,14,Republican,0,Currently Safe Republican,,7
1870,2018,ID,1,Republican,1,Currently Safe Republican,,7
1871,2018,ID,2,Republican,0,Currently Safe Republican,,7
1886,2018,IL,15,Republican,0,Currently Safe Republican,,7
1887,2018,IL,16,Republican,0,Currently Safe Republican,,7
1889,2018,IL,18,Republican,0,Currently Safe Republican,,7
1892,2018,IN,3,Republican,0,Currently Safe Republican,,7
1893,2018,IN,4,Republican,1,Currently Safe Republican,,7
1894,2018,IN,5,Republican,0,Currently Safe Republican,,7
1895,2018,IN,6,Republican,1,Currently Safe Republican,,7
1897,2018,IN,8,Republican,0,Currently Safe Republican,,7
1898,2018,IN,9,Republican,0,Currently Safe Republican,,7
1903,2018,KS,1,Republican,0,Currently Safe Republican,,7
1906,2018,KS,4,Republican,0,Currently Safe Republican,,7
1907,2018,KY,1,Republican,0,Currently Safe Republican,,7
1908,2018,KY,2,Republican,0,Currently Safe Republican,,7
1910,2018,KY,4,Republican,0,Currently Safe Republican,,7
1911,2018,KY,5,Republican,0,Currently Safe Republican,,7
1913,2018,LA,1,Republican,0,Currently Safe Republican,,7
1915,2018,LA,3,Republican,0,Currently Safe Republican,,7
1916,2018,LA,4,Republican,0,Currently Safe Republican,,7
1917,2018,LA,5,Republican,0,Currently Safe Republican,,7
1918,2018,LA,6,Republican,0,Currently Safe Republican,,7
1921,2018,MD,1,Republican,0,Currently Safe Republican,,7
1938,2018,MI,1,Republican,0,Currently Safe Republican,,7
1939,2018,MI,2,Republican,0,Currently Safe Republican,,7
1940,2018,MI,3,Republican,0,Currently Safe Republican,,7
1941,2018,MI,4,Republican,0,Currently Safe Republican,,7
1947,2018,MI,10,Republican,0,Currently Safe Republican,,7
1957,2018,MN,6,Republican,0,Currently Safe Republican,,7
1960,2018,MS,1,Republican,0,Currently Safe Republican,,7
1962,2018,MS,3,Republican,1,Currently Safe Republican,,7
1963,2018,MS,4,Republican,0,Currently Safe Republican,,7
1965,2018,MO,2,Republican,0,Currently Safe Republican,,7
1966,2018,MO,3,Republican,0,Currently Safe Republican,,7
1967,2018,MO,4,Republican,0,Currently Safe Republican,,7
1969,2018,MO,6,Republican,0,Currently Safe Republican,,7
1970,2018,MO,7,Republican,0,Currently Safe Republican,,7
1971,2018,MO,8,Republican,0,Currently Safe Republican,,7
1973,2018,NE,1,Republican,0,Currently Safe Republican,,7
1975,2018,NE,3,Republican,0,Currently Safe Republican,,7
1977,2018,NV,2,Republican,0,Currently Safe Republican,,7
1985,2018,NJ,4,Republican,0,Currently Safe Republican,,7
1997,2018,NY,1,Republican,0,Currently Safe Republican,,7
1998,2018,NY,2,Republican,0,Currently Safe Republican,,7
2017,2018,NY,21,Republican,0,Currently Safe Republican,,7
2019,2018,NY,23,Republican,0,Currently Safe Republican,,7
2026,2018,NC,3,Republican,0,Currently Safe Republican,,7
2028,2018,NC,5,Republican,0,Currently Safe Republican,,7
2029,2018,NC,6,Republican,0,Currently Safe Republican,,7
2030,2018,NC,7,Republican,0,Currently Safe Republican,,7
2031,2018,NC,8,Republican,0,Currently Safe Republican,,7
2033,2018,NC,10,Republican,0,Currently Safe Republican,,7
2034,2018,NC,11,Republican,0,Currently Safe Republican,,7
2037,2018,ND,0,Republican,1,Currently Safe Republican,,7
2039,2018,OH,2,Republican,0,Currently Safe Republican,,7
2041,2018,OH,4,Republican,0,Currently Safe Republican,,7
2042,2018,OH,5,Republican,0,Currently Safe Republican,,7
2043,2018,OH,6,Republican,0,Currently Safe Republican,,7
2044,2018,OH,7,Republican,0,Currently Safe Republican,,7
2045,2018,OH,8,Republican,0,Currently Safe Republican,,7
2047,2018,OH,10,Republican,0,Currently Safe Republican,,7
2052,2018,OH,15,Republican,0,Currently Safe Republican,,7
2053,2018,OH,16,Republican,1,Currently Safe Republican,,7
2054,2018,OK,1,Republican,1,Currently Safe Republican,,7
2055,2018,OK,2,Republican,0,Currently Safe Republican,,7
2056,2018,OK,3,Republican,0,Currently Safe Republican,,7
2057,2018,OK,4,Republican,0,Currently Safe Republican,,7
2058,2018,OK,5,Republican,0,Currently Safe Republican,,7
2060,2018,OR,2,Republican,0,Currently Safe Republican,,7
2072,2018,PA,9,Republican,1,Currently Safe Republican,,7
2074,2018,PA,11,Republican,0,Currently Safe Republican,,7
2075,2018,PA,12,Republican,0,Currently Safe Republican,,7
2076,2018,PA,13,Republican,1,Currently Safe Republican,,7
2078,2018,PA,15,Republican,0,Currently Safe Republican,,7
2085,2018,SC,2,Republican,0,Currently Safe Republican,,7
2086,2018,SC,3,Republican,0,Currently Safe Republican,,7
2087,2018,SC,4,Republican,1,Currently Safe Republican,,7
2088,2018,SC,5,Republican,0,Currently Safe Republican,,7
2090,2018,SC,7,Republican,0,Currently Safe Republican,,7
2091,2018,SD,0,Republican,1,Currently Safe Republican,,7
2092,2018,TN,1,Republican,0,Currently Safe Republican,,7
2093,2018,TN,2,Republican,1,Currently Safe Republican,,7
2094,2018,TN,3,Republican,0,Currently Safe Republican,,7
2095,2018,TN,4,Republican,0,Currently Safe Republican,,7
2097,2018,TN,6,Republican,1,Currently Safe Republican,,7
2098,2018,TN,7,Republican,1,Currently Safe Republican,,7
2099,2018,TN,8,Republican,0,Currently Safe Republican,,7
2101,2018,TX,1,Republican,0,Currently Safe Republican,,7
2102,2018,TX,2,Republican,1,Currently Safe Republican,,7
2103,2018,TX,3,Republican,1,Currently Safe Republican,,7
2104,2018,TX,4,Republican,0,Currently Safe Republican,,7
2105,2018,TX,5,Republican,1,Currently Safe Republican,,7
2106,2018,TX,6,Republican,1,Currently Safe Republican,,7
2108,2018,TX,8,Republican,0,Currently Safe Republican,,7
2110,2018,TX,10,Republican,0,Currently Safe Republican,,7
2111,2018,TX,11,Republican,0,Currently Safe Republican,,7
2112,2018,TX,12,Republican,0,Currently Safe Republican,,7
2113,2018,TX,13,Republican,0,Currently Safe Republican,,7
2114,2018,TX,14,Republican,0,Currently Safe Republican,,7
2117,2018,TX,17,Republican,0,Currently Safe Republican,,7
2119,2018,TX,19,Republican,0,Currently Safe Republican,,7
2122,2018,TX,22,Republican,0,Currently Safe Republican,,7
2124,2018,TX,24,Republican,0,Currently Safe Republican,,7
2125,2018,TX,25,Republican,0,Currently Safe Republican,,7
2126,2018,TX,26,Republican,0,Currently Safe Republican,,7
2127,2018,TX,27,Republican,0,Currently Safe Republican,,7
2136,2018,TX,36,Republican,0,Currently Safe Republican,,7
2137,2018,UT,1,Republican,0,Currently Safe Republican,,7
2138,2018,UT,2,Republican,0,Currently Safe Republican,,7
2139,2018,UT,3,Republican,0,Currently Safe Republican,,7
2142,2018,VA,1,Republican,0,Currently Safe Republican,,7
2147,2018,VA,6,Republican,1,Currently Safe Republican,,7
2150,2018,VA,9,Republican,0,Currently Safe Republican,,7
2156,2018,WA,4,Republican,0,Currently Safe Republican,,7
2163,2018,WV,1,Republican,0,Currently Safe Republican,,7
2164,2018,WV,2,Republican,0,Currently Safe Republican,,7
2170,2018,WI,5,Republican,0,Currently Safe Republican,,7
2171,2018,WI,6,Republican,0,Currently Safe Republican,,7
2172,2018,WI,7,Republican,0,Currently Safe Republican,,7
2173,2018,WI,8,Republican,0,Currently Safe Republican,,7
2174,2018,WY,0,Republican,0,Currently Safe Republican,,7
2175,2020,AL,1,Republican,1,Currently Safe Republican,,7
2176,2020,AL,2,Republican,1,Currently Safe Republican,,7
2177,2020,AL,3,Republican,0,Currently Safe Republican,,7
2178,2020,AL,4,Republican,0,Currently Safe Republican,,7
2179,2020,AL,5,Republican,0,Currently Safe Republican,,7
2180,2020,AL,6,Republican,0,Currently Safe Republican,,7
2186,2020,AZ,4,Republican,0,Currently Safe Republican,,7
2187,2020,AZ,5,Republican,0,Currently Safe Republican,,7
2190,2020,AZ,8,Republican,0,Currently Safe Republican,,7
2192,2020,AR,1,Republican,0,Currently Safe Republican,,7
2194,2020,AR,3,Republican,0,Currently Safe Republican,,7
2195,2020,AR,4,Republican,0,Currently Safe Republican,,7
2196,2020,CA,1,Republican,0,Currently Safe Republican,,7
2199,2020,CA,4,Republican,0,Currently Safe Republican,,7
2203,2020,CA,8,Republican,1,Currently Safe Republican,,7
2217,2020,CA,22,Republican,0,Currently Safe Republican,,7
2218,2020,CA,23,Republican,0,Currently Safe Republican,,7
2237,2020,CA,42,Republican,0,Currently Safe Republican,,7
2252,2020,CO,4,Republican,0,Currently Safe Republican,,7
2253,2020,CO,5,Republican,0,Currently Safe Republican,,7
2262,2020,FL,1,Republican,0,Currently Safe Republican,,7
2263,2020,FL,2,Republican,0,Currently Safe Republican,,7
2264,2020,FL,3,Republican,1,Currently Safe Republican,,7
2265,2020,FL,4,Republican,0,Currently Safe Republican,,7
2267,2020,FL,6,Republican,0,Currently Safe Republican,,7
2269,2020,FL,8,Republican,0,Currently Safe Republican,,7
2272,2020,FL,11,Republican,0,Currently Safe Republican,,7
2273,2020,FL,12,Republican,0,Currently Safe Republican,,7
2278,2020,FL,17,Republican,0,Currently Safe Republican,,7
2280,2020,FL,19,Republican,1,Currently Safe Republican,,7
2286,2020,FL,25,Republican,0,Currently Safe Republican,,7
2289,2020,GA,1,Republican,0,Currently Safe Republican,,7
2291,2020,GA,3,Republican,0,Currently Safe Republican,,7
2296,2020,GA,8,Republican,0,Currently Safe Republican,,7
2297,2020,GA,9,Republican,1,Currently Safe Republican,,7
2298,2020,GA,10,Republican,0,Currently Safe Republican,,7
2299,2020,GA,11,Republican,0,Currently Safe Republican,,7
2300,2020,GA,12,Republican,0,Currently Safe Republican,,7
2302,2020,GA,14,Republican,1,Currently Safe Republican,,7
2305,2020,ID,1,Republican,0,Currently Safe Republican,,7
2306,2020,ID,2,Republican,0,Currently Safe Republican,,7
2318,2020,IL,12,Republican,0,Currently Safe Republican,,7
2321,2020,IL,15,Republican,1,Currently Safe Republican,,7
2322,2020,IL,16,Republican,0,Currently Safe Republican,,7
2324,2020,IL,18,Republican,0,Currently Safe Republican,,7
2326,2020,IN,2,Republican,0,Currently Safe Republican,,7
2327,2020,IN,3,Republican,0,Currently Safe Republican,,7
2328,2020,IN,4,Republican,0,Currently Safe Republican,,7
2330,2020,IN,6,Republican,0,Currently Safe Republican,,7
2332,2020,IN,8,Republican,0,Currently Safe Republican,,7
2333,2020,IN,9,Republican,0,Currently Safe Republican,,7
2337,2020,IA,4,Republican,1,Currently Safe Republican,,7
2338,2020,KS,1,Republican,1,Currently Safe Republican,,7
2339,2020,KS,2,Republican,1,Currently Safe Republican,,7
2341,2020,KS,4,Republican,0,Currently Safe Republican,,7
2342,2020,KY,1,Republican,0,Currently Safe Republican,,7
2343,2020,KY,2,Republican,0,Currently Safe Republican,,7
2345,2020,KY,4,Republican,0,Currently Safe Republican,,7
2346,2020,KY,5,Republican,0,Currently Safe Republican,,7
2347,2020,KY,6,Republican,0,Currently Safe Republican,,7
2348,2020,LA,1,Republican,0,Currently Safe Republican,,7
2350,2020,LA,3,Republican,0,Currently Safe Republican,,7
2351,2020,LA,4,Republican,0,Currently Safe Republican,,7
2352,2020,LA,5,Republican,1,Currently Safe Republican,,7
2353,2020,LA,6,Republican,0,Currently Safe Republican,,7
2356,2020,MD,1,Republican,0,Currently Safe Republican,,7
2373,2020,MI,1,Republican,0,Currently Safe Republican,,7
